_open_time,Open,High,Low,Close,Volume
2022-03-01,2920.83,3037.94,2854.09,2976.33,673901.6976
2022-03-02,2976.33,3043.91,2914.21,2947.3,614623.7461
2022-03-03,2947.31,2970.97,2785.0,2833.99,446192.2353
2022-03-04,2834.0,2836.17,2573.0,2622.1,556178.7588
2022-03-05,2622.11,2685.12,2589.38,2665.15,268730.3036
2022-03-06,2665.16,2676.29,2535.0,2551.29,336487.9099
2022-03-07,2551.3,2649.0,2445.0,2491.12,620171.6787
2022-03-08,2491.12,2624.0,2480.15,2575.97,561659.7421
2022-03-09,2575.98,2775.85,2567.7,2726.98,562771.7403
2022-03-10,2726.98,2733.25,2550.27,2606.7,559029.9377
2022-03-11,2606.69,2676.78,2522.57,2556.86,494583.6568
2022-03-12,2556.86,2616.79,2553.39,2568.8,219236.5711
2022-03-13,2568.8,2603.32,2493.0,2515.65,316942.1601
2022-03-14,2515.66,2609.6,2498.67,2589.41,386630.1912
2022-03-15,2589.42,2669.0,2507.0,2617.73,461202.3014
2022-03-16,2617.74,2788.0,2603.38,2773.81,666224.7217
2022-03-17,2773.8,2836.0,2746.42,2811.92,379312.541
2022-03-18,2811.91,2984.0,2765.59,2938.92,556535.7966
2022-03-19,2938.84,2987.7,2890.86,2950.84,325971.5398
2022-03-20,2950.85,2964.17,2817.21,2861.38,377608.8214
2022-03-21,2861.39,2960.57,2829.81,2890.03,450223.9073
2022-03-22,2890.03,3052.85,2886.43,2969.64,564868.9839
2022-03-23,2969.64,3045.2,2920.65,3036.0,453962.7298
2022-03-24,3035.99,3129.11,2999.11,3110.76,577171.5239
2022-03-25,3110.75,3193.28,3076.0,3102.14,489099.5572
2022-03-26,3102.13,3153.2,3084.9,3145.0,207134.847
2022-03-27,3145.01,3299.37,3126.02,3295.65,335467.4145
2022-03-28,3295.65,3431.15,3275.01,3332.92,527237.1133
2022-03-29,3332.91,3481.87,3329.68,3400.51,465899.8226
2022-03-30,3400.51,3446.9,3331.84,3385.79,356082.5231
2022-03-31,3385.8,3444.83,3261.35,3281.51,455091.2395
