_open_time,Open,High,Low,Close,Volume
2022-06-01,45.78,46.12,39.51,40.11,4778696.94
2022-06-02,40.11,41.65,38.13,40.85,5153870.27
2022-06-03,40.86,41.54,37.63,38.28,4437324.64
2022-06-04,38.28,39.5,35.71,39.0,3736176.79
2022-06-05,39.02,40.22,37.85,38.52,3618511.38
2022-06-06,38.53,44.87,38.33,42.39,6823258.3
2022-06-07,42.39,42.8,37.12,39.31,7677286.83
2022-06-08,39.32,40.96,38.28,38.83,3988154.3
2022-06-09,38.83,41.97,38.44,39.96,4587327.75
2022-06-10,39.96,40.9,36.8,37.17,4364643.34
2022-06-11,37.17,37.93,33.17,33.93,4638154.317
2022-06-12,33.94,34.5,30.56,30.61,6810748.104
2022-06-13,30.6,31.11,26.05,28.6,13336972.466
2022-06-14,28.59,32.32,25.86,29.59,11437619.27
2022-06-15,29.59,34.86,26.79,34.76,12673444.09
2022-06-16,34.75,36.0,29.52,30.12,10418712.66
2022-06-17,30.12,32.19,29.26,30.71,6274370.5
2022-06-18,30.72,32.06,27.15,32.02,9330644.34
2022-06-19,32.01,35.4,28.68,34.19,9253122.78
2022-06-20,34.19,36.9,31.73,35.24,8218146.8
2022-06-21,35.25,39.19,34.2,36.42,7429098.76
2022-06-22,36.42,36.87,33.65,34.12,6494707.01
2022-06-23,34.13,38.65,33.91,38.15,7002610.45
2022-06-24,38.15,42.92,37.67,41.91,6583046.23
2022-06-25,41.91,42.64,39.73,42.22,4294211.07
2022-06-26,42.22,42.49,39.14,39.39,4024143.84
2022-06-27,39.39,41.25,37.9,38.52,4172937.4
2022-06-28,38.5,39.9,35.02,35.35,5581335.85
2022-06-29,35.34,36.12,33.1,34.05,5755278.44
2022-06-30,34.06,34.2,30.92,33.76,5337105.46
