_open_time,Open,High,Low,Close,Volume
2025-07-01,107146.51,107540.0,105250.85,105681.14,10505.62437
2025-07-02,105681.13,109730.0,105100.19,108849.6,17691.89592
2025-07-03,108849.59,110529.18,108530.4,109584.78,13047.08225
2025-07-04,109584.77,109767.59,107245.0,107984.24,11793.86615
2025-07-05,107984.25,108420.56,107756.31,108198.12,3736.9757
2025-07-06,108198.12,109700.0,107800.01,109203.84,6447.607
2025-07-07,109203.85,109700.0,107513.2,108262.94,9405.37601
2025-07-08,108262.94,109216.56,107429.57,108922.98,9216.0208
2025-07-09,108922.99,111999.79,108324.53,111233.99,17282.2865
2025-07-10,111234.0,116868.0,110500.0,116010.0,24883.450665
2025-07-11,116010.01,118869.98,115222.22,117527.66,25873.521148
2025-07-12,117527.66,118200.0,116900.05,117420.0,8446.60437
2025-07-13,117420.0,119488.0,117224.79,119086.64,9550.792947
2025-07-14,119086.65,123218.0,118905.18,119841.18,27269.348877
2025-07-15,119841.17,119940.83,115736.92,117758.09,32018.46083
2025-07-16,117758.08,120063.84,117017.29,118630.43,17039.90851
2025-07-17,118630.44,120998.71,117453.57,119177.56,15728.57651
2025-07-18,119177.56,120820.71,116812.76,117924.84,19924.66266
2025-07-19,117924.84,118499.9,117277.34,117840.0,6635.80306
2025-07-20,117840.01,118856.8,116467.02,117265.12,12962.92889
2025-07-21,117265.11,119676.73,116515.0,117380.36,17107.33128
2025-07-22,117380.36,120247.8,116128.0,119954.42,20959.12973
2025-07-23,119954.43,120090.0,117301.0,118755.99,14558.75083
2025-07-24,118756.0,119450.0,117103.1,118340.99,15806.89043
2025-07-25,118340.98,118451.57,114723.16,117614.31,38406.34873
2025-07-26,117614.31,118297.35,117138.38,117919.99,6991.67206
2025-07-27,117919.99,119766.65,117825.5,119415.55,9328.30919
2025-07-28,119415.56,119800.0,117427.5,118062.32,13961.74754
2025-07-29,118062.32,119273.36,116950.75,117950.76,15137.93445
2025-07-30,117950.75,118792.0,115796.23,117840.3,15586.73631
2025-07-31,117840.29,118922.45,115500.0,115764.08,17010.0073
