_open_time,Open,High,Low,Close,Volume
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823
