_open_time,Open,High,Low,Close,Volume
2024-11-01,576.5,585.5,567.7,573.1,242255.184
2024-11-02,573.1,577.2,562.4,568.6,143716.603
2024-11-03,568.6,569.3,547.0,557.7,217508.468
2024-11-04,557.7,564.8,543.6,552.5,264951.833
2024-11-05,552.51,572.8,551.22,563.21,211437.753
2024-11-06,563.21,595.0,563.0,592.22,535934.927
2024-11-07,592.22,611.2,587.01,598.26,377600.506
2024-11-08,598.27,605.9,588.1,597.82,318752.718
2024-11-09,597.82,638.0,597.51,624.66,772172.655
2024-11-10,624.67,644.2,611.62,627.33,812783.747
2024-11-11,627.34,665.54,613.0,659.63,1006384.738
2024-11-12,659.63,667.4,610.0,625.33,1166459.013
2024-11-13,625.42,638.06,598.6,620.68,1034672.114
2024-11-14,620.68,660.4,610.5,622.3,1060649.7
2024-11-15,622.3,628.3,603.4,619.37,654908.221
2024-11-16,619.37,633.7,617.5,622.69,447887.923
2024-11-17,622.69,647.6,605.2,618.9,595820.376
2024-11-18,618.93,630.91,612.1,618.93,483382.136
2024-11-19,618.93,621.41,605.21,615.5,420441.21
2024-11-20,615.49,620.78,600.0,605.39,411142.628
2024-11-21,605.39,629.37,593.05,621.86,647295.158
2024-11-22,621.86,639.64,615.05,633.0,582665.923
2024-11-23,633.0,680.0,631.1,650.42,1071184.972
2024-11-24,650.42,687.75,637.08,659.65,914571.368
2024-11-25,659.65,676.79,626.43,636.2,783511.29
2024-11-26,636.16,645.57,600.02,613.51,814621.938
2024-11-27,613.5,646.75,607.79,644.14,629623.885
2024-11-28,644.15,664.68,639.79,653.83,684789.628
2024-11-29,653.84,663.8,648.42,654.67,429893.73
2024-11-30,654.67,677.2,648.0,653.43,545812.569
